RowNumber,Cruise,Mon,Day,Year,Line,Station,Region,Latitude,Longitude,Biomass
2783,CALCOFI 0204,4,9,2002,80,60,SC,34.15,-121.15,154.3
2764,CALCOFI 0201,2,6,2002,80,70,SC,33.8167,-121.833,107.3
2765,CALCOFI 0201,2,7,2002,80,80,SC,33.4833,-122.533,21.2
2761,CALCOFI 0201,2,5,2002,81.8,46.9,SC,34.2833,-120.033,79.8
2762,CALCOFI 0201,2,5,2002,83.3,51,SC,33.8833,-120.133,13.2
2782,CALCOFI 0204,4,8,2002,83.3,51,SC,33.8833,-120.133,35.9
2760,CALCOFI 0201,2,4,2002,83.3,55,SC,33.75,-120.417,277.6
2780,CALCOFI 0204,4,7,2002,83.3,55,SC,33.75,-120.417,373.6
2759,CALCOFI 0201,2,3,2002,83.3,80,SC,32.9,-122.133,234.1
2775,CALCOFI 0204,4,3,2002,86.7,40,SC,33.6667,-118.967,203.9
2777,CALCOFI 0204,4,4,2002,86.7,45,SC,33.5,-119.317,559.4
2757,CALCOFI 0201,2,1,2002,86.7,55,SC,33.15,-120.017,97.1
2778,CALCOFI 0204,4,4,2002,86.7,60,SC,33,-120.35,73.7
2779,CALCOFI 0204,4,5,2002,86.7,70,SC,32.65,-121.033,176.1
2758,CALCOFI 0201,2,1,2002,86.7,80,SC,32.3167,-121.717,74.6
2776,CALCOFI 0204,4,3,2002,90,30,SC,33.4167,-117.9,95.7
2773,CALCOFI 0204,4,2,2002,90,35,SC,33.25,-118.25,59.9
2774,CALCOFI 0204,4,2,2002,90,37,SC,33.1833,-118.383,74.4
2772,CALCOFI 0204,4,1,2002,90,70,SC,32.0833,-120.633,321.5
2768,CALCOFI 0204,3,28,2002,93.3,35,SC,32.6833,-117.867,2.9
2769,CALCOFI 0204,3,29,2002,93.3,40,SC,32.5167,-118.217,608.5
2770,CALCOFI 0204,3,29,2002,93.3,60,SC,31.85,-119.567,170.9
2771,CALCOFI 0204,3,30,2002,93.3,70,SC,31.5167,-120.25,1.3
2816,CALCOFI 0304,4,25,2003,60,55,CC,37.783,-123.25,973.8
2817,CALCOFI 0304,4,25,2003,60,80,CC,36.95,-125.05,137.2
2815,CALCOFI 0304,4,24,2003,60,90,CC,36.617,-125.767,10.3
2814,CALCOFI 0304,4,23,2003,63.3,80,CC,36.383,-124.633,18.7
2813,CALCOFI 0304,4,22,2003,63.3,90,CC,36.05,-125.333,6.8
2812,CALCOFI 0304,4,21,2003,66.7,55,CC,36.617,-122.417,43.5
2811,CALCOFI 0304,4,20,2003,66.7,70,CC,36.117,-123.483,35.7
2807,CALCOFI 0304,4,18,2003,70,90,CC,34.883,-124.483,4.9
2806,CALCOFI 0304,4,17,2003,73.3,50,CC,35.65,-121.25,345
2803,CALCOFI 0304,4,16,2003,73.3,55,CC,35.4833,-121.6,357.2
2800,CALCOFI 0304,4,15,2003,73.3,80,CC,34.65,-123.367,14.9
2810,CALCOFI 0304,4,19,2003,76.7,51,SC,35.0167,-120.917,27
2808,CALCOFI 0304,4,18,2003,76.7,55,SC,34.8833,-121.2,23.1
2809,CALCOFI 0304,4,18,2003,76.7,80,SC,34.05,-122.933,1.5
2804,CALCOFI 0304,4,16,2003,80,55,SC,34.3167,-120.8,210.1
2805,CALCOFI 0304,4,16,2003,80,80,SC,33.4833,-122.533,114.3
2801,CALCOFI 0304,4,15,2003,81.8,46.9,SC,34.2833,-119.983,232.6
2802,CALCOFI 0304,4,15,2003,83.3,55,SC,33.75,-120.417,57.1
2799,CALCOFI 0304,4,14,2003,83.3,60,SC,33.5833,-120.75,48.3
2793,CALCOFI 0304,4,10,2003,86.7,35,SC,33.8167,-118.617,198.9
2795,CALCOFI 0304,4,11,2003,86.7,40,SC,33.65,-118.967,28.1
2796,CALCOFI 0304,4,11,2003,86.7,45,SC,33.4833,-119.317,29.1
2797,CALCOFI 0304,4,11,2003,86.7,55,SC,33.15,-120,190.9
2798,CALCOFI 0304,4,12,2003,86.7,60,SC,32.9833,-120.35,39.3
2794,CALCOFI 0304,4,10,2003,90,35,SC,33.25,-118.25,104.5
2791,CALCOFI 0304,4,9,2003,90,37,SC,33.1833,-118.383,351.3
2792,CALCOFI 0304,4,9,2003,90,70,SC,32.0833,-120.633,70.5
2787,CALCOFI 0304,4,4,2003,93.3,30,SC,32.85,-117.533,53
2788,CALCOFI 0304,4,5,2003,93.3,35,SC,32.6833,-117.867,36
2789,CALCOFI 0304,4,5,2003,93.3,55,SC,32.0167,-119.233,40.3
2790,CALCOFI 0304,4,6,2003,93.3,60,SC,31.85,-119.567,47.1
2840,CALCOFI 0404,4,21,2004,60,60,CC,37.6167,-123.617,169.5
2841,CALCOFI 0404,4,21,2004,60,80,CC,36.95,-125.05,92.5
2839,CALCOFI 0404,4,18,2004,66.7,55,CC,36.6167,-122.417,80.8
2837,CALCOFI 0404,4,17,2004,66.7,80,CC,35.7833,-124.2,314.7
2836,CALCOFI 0404,4,16,2004,70,51,CC,36.1833,-121.733,270.3
2838,CALCOFI 0404,4,17,2004,70,80,CC,35.2167,-123.783,180
2835,CALCOFI 0404,4,15,2004,73.3,50,CC,35.65,-121.25,0.3
2834,CALCOFI 0404,4,14,2004,73.3,80,CC,34.65,-123.367,131
2833,CALCOFI 0404,4,8,2004,76.7,55,SC,34.8833,-121.2,120
2832,CALCOFI 0404,4,7,2004,76.7,60,SC,34.7167,-121.55,126.5
2828,CALCOFI 0404,4,3,2004,80,51,SC,34.45,-120.517,88.4
2831,CALCOFI 0404,4,4,2004,80,55,SC,34.3167,-120.8,51.9
2829,CALCOFI 0404,4,3,2004,83.3,51,SC,33.8833,-120.133,0
2830,CALCOFI 0404,4,3,2004,83.3,55,SC,33.75,-120.417,214.5
2824,CALCOFI 0404,3,29,2004,86.7,35,SC,33.8167,-118.633,26.3
2826,CALCOFI 0404,3,30,2004,86.7,40,SC,33.65,-118.967,29.2
2827,CALCOFI 0404,3,30,2004,86.7,45,SC,33.4833,-119.317,162.1
2825,CALCOFI 0404,3,29,2004,90,35,SC,33.25,-118.25,20.8
2822,CALCOFI 0404,3,28,2004,90,37,SC,33.1833,-118.383,143.7
2823,CALCOFI 0404,3,28,2004,90,70,SC,32.0833,-120.65,13.8
2818,CALCOFI 0404,3,23,2004,93.3,35,SC,32.6833,-117.867,2
2819,CALCOFI 0404,3,24,2004,93.3,40,SC,32.5167,-118.217,101.1
2820,CALCOFI 0404,3,24,2004,93.3,60,SC,31.85,-119.567,373.8
2821,CALCOFI 0404,3,25,2004,93.3,70,SC,31.5167,-120.25,4.4
2854,CALCOFI 0504,4,22,2005,60,70,CC,37.283,-124.333,65.8
2851,CALCOFI 0504,4,21,2005,63.3,60,CC,37.05,-123.2,329.3
2855,CALCOFI 0504,4,22,2005,63.3,70,CC,36.717,-123.917,30.4
2849,CALCOFI 0504,4,20,2005,66.7,60,CC,36.45,-122.767,27.4
2848,CALCOFI 0504,4,17,2005,66.7,90,CC,35.45,-124.9,0.1
2842,CALCOFI 0504,4,15,2005,70,51,CC,36.15,-121.8,731.2
2843,CALCOFI 0504,4,15,2005,70,80,CC,35.217,-123.783,19.7
2865,CALCOFI 0504,4,30,2005,76.7,55,SC,34.883,-121.2,0
2864,CALCOFI 0504,4,29,2005,76.7,60,SC,34.717,-121.55,0
2862,CALCOFI 0504,4,27,2005,80,50.5,SC,34.467,-120.5,1.5
2863,CALCOFI 0504,4,27,2005,80,51,SC,34.45,-120.517,44
2860,CALCOFI 0504,4,26,2005,81.8,46.9,SC,34.267,-120.033,70.9
2856,CALCOFI 0504,4,22,2005,83.3,55,SC,33.75,-120.4,57.8
2858,CALCOFI 0504,4,23,2005,83.3,60,SC,33.583,-120.75,156.8
2852,CALCOFI 0504,4,21,2005,86.7,33,SC,33.883,-118.5,18.5
2857,CALCOFI 0504,4,22,2005,86.7,35,SC,33.833,-118.633,272.7
2861,CALCOFI 0504,4,26,2005,86.7,55,SC,33.167,-120,14.9
2859,CALCOFI 0504,4,25,2005,86.7,60,SC,32.983,-120.35,1.7
2853,CALCOFI 0504,4,21,2005,86.8,32.5,SC,33.883,-118.433,1
2850,CALCOFI 0504,4,20,2005,90,45,SC,32.917,-118.933,49.1
2844,CALCOFI 0504,4,15,2005,93.3,28,SC,32.917,-117.4,69.8
2845,CALCOFI 0504,4,15,2005,93.3,30,SC,32.85,-117.533,306.5
2846,CALCOFI 0504,4,16,2005,93.3,35,SC,32.683,-117.867,124.6
2847,CALCOFI 0504,4,16,2005,93.3,60,SC,31.85,-119.567,2.3
2891,CALCOFI 0604,4,25,2006,61.7,52,CC,37.583,-122.817,6.6
2890,CALCOFI 0604,4,24,2006,61.7,55,CC,37.483,-123.033,344.9
2888,CALCOFI 0604,4,23,2006,61.7,90,CC,36.317,-125.55,167.2
2887,CALCOFI 0604,4,22,2006,66.7,52,CC,36.717,-122.2,492.8
2889,CALCOFI 0604,4,23,2006,66.7,80,CC,35.783,-124.2,186.6
2885,CALCOFI 0604,4,16,2006,76.7,49,SC,35.083,-120.767,0.4
2886,CALCOFI 0604,4,16,2006,76.7,51,SC,35.017,-120.917,155.7
2884,CALCOFI 0604,4,15,2006,76.7,80,SC,34.05,-122.933,0.9
2880,CALCOFI 0604,4,13,2006,80,55,SC,34.317,-120.8,789.1
2883,CALCOFI 0604,4,14,2006,80,60,SC,34.15,-121.15,127.8
2881,CALCOFI 0604,4,13,2006,83.3,40.6,SC,34.217,-119.417,0.4
2882,CALCOFI 0604,4,13,2006,83.3,42,SC,34.183,-119.5,94.6
2879,CALCOFI 0604,4,12,2006,83.3,51,SC,33.883,-120.133,43.9
2878,CALCOFI 0604,4,11,2006,83.3,80,SC,32.917,-122.133,132.3
2873,CALCOFI 0604,4,8,2006,86.7,40,SC,33.65,-118.967,89.1
2875,CALCOFI 0604,4,9,2006,86.7,45,SC,33.483,-119.317,130.7
2876,CALCOFI 0604,4,9,2006,86.7,70,SC,32.667,-121.033,61.4
2877,CALCOFI 0604,4,10,2006,86.7,80,SC,32.333,-121.717,55.3
2871,CALCOFI 0604,4,7,2006,90,27.7,SC,33.5,-117.75,7.8
2874,CALCOFI 0604,4,8,2006,90,28,SC,33.483,-117.767,215.7
2872,CALCOFI 0604,4,7,2006,90,35,SC,33.25,-118.25,236.3
2870,CALCOFI 0604,4,6,2006,90,60,SC,32.417,-119.967,145
2866,CALCOFI 0604,4,1,2006,93.3,28,SC,32.917,-117.4,401.3
2867,CALCOFI 0604,4,2,2006,93.3,30,SC,32.85,-117.533,128.1
2868,CALCOFI 0604,4,2,2006,93.3,55,SC,32.017,-119.233,72.1
2869,CALCOFI 0604,4,3,2006,93.3,60,SC,31.85,-119.567,165.3
2906,CALCOFI 0704,4,27,2007,66.7,55,CC,36.617,-122.417,72.3
2907,CALCOFI 0704,4,28,2007,66.7,60,CC,36.45,-122.767,449.2
2905,CALCOFI 0704,4,24,2007,76.7,60,SC,34.717,-121.55,152.5
2903,CALCOFI 0704,4,13,2007,80,55,SC,34.317,-120.8,244.9
2904,CALCOFI 0704,4,14,2007,80,60,SC,34.15,-121.15,559.2
2900,CALCOFI 0704,4,7,2007,86.7,50,SC,33.333,-119.667,9.1
2901,CALCOFI 0704,4,8,2007,86.7,55,SC,33.15,-120,392.5
2902,CALCOFI 0704,4,8,2007,86.7,80,SC,32.317,-121.717,47.9
2897,CALCOFI 0704,4,6,2007,90,27.7,SC,33.5,-117.75,0.5
2898,CALCOFI 0704,4,6,2007,90,28,SC,33.483,-117.767,167.3
2899,CALCOFI 0704,4,6,2007,90,45,SC,32.917,-118.933,234.4
2895,CALCOFI 0704,4,5,2007,90,53,SC,32.65,-119.483,1038.3
2896,CALCOFI 0704,4,5,2007,90,80,SC,31.75,-121.317,14.7
2892,CALCOFI 0704,3,28,2007,91.7,26.4,SC,33.233,-117.45,0.1
2893,CALCOFI 0704,3,28,2007,93.3,45,SC,32.35,-118.55,10.7
2894,CALCOFI 0704,3,29,2007,93.3,50,SC,32.183,-118.9,383
2924,CALCOFI 0804,4,28,2008,66.7,50,CC,36.75,-122.133,674.2
2925,CALCOFI 0804,4,29,2008,66.7,55,CC,36.617,-122.417,1211.4
2923,CALCOFI 0804,4,27,2008,73.3,55,CC,35.483,-121.617,876.8
2922,CALCOFI 0804,4,26,2008,73.3,60,CC,35.317,-121.967,379
2921,CALCOFI 0804,4,23,2008,76.7,60,SC,34.717,-121.55,744.3
2920,CALCOFI 0804,4,6,2008,81.8,46.9,SC,34.283,-120.033,214.9
2919,CALCOFI 0804,4,5,2008,83.3,40.6,SC,34.233,-119.417,1.9
2918,CALCOFI 0804,4,4,2008,83.3,70,SC,33.25,-121.45,152.7
2914,CALCOFI 0804,4,1,2008,86.7,33,SC,33.883,-118.5,2.6
2915,CALCOFI 0804,4,1,2008,86.7,35,SC,33.833,-118.633,78.4
2916,CALCOFI 0804,4,1,2008,86.7,55,SC,33.15,-120,131.4
2917,CALCOFI 0804,4,2,2008,86.7,60,SC,32.983,-120.35,697.8
2913,CALCOFI 0804,3,29,2008,90,80,SC,31.75,-121.317,108.9
2910,CALCOFI 0804,3,25,2008,91.7,26.4,SC,33.25,-117.467,0
2908,CALCOFI 0804,3,24,2008,93.3,26.7,SC,32.95,-117.3,85.4
2911,CALCOFI 0804,3,25,2008,93.3,45,SC,32.35,-118.55,130.2
2912,CALCOFI 0804,3,26,2008,93.3,50,SC,32.183,-118.9,38.8
2909,CALCOFI 0804,3,24,2008,93.4,26.4,SC,32.95,-117.283,0
2948,SARDINE BIOMASS SURVEY 0904,4,16,2009,63.3,55,CC,37.2,-122.833,773.7
2949,SARDINE BIOMASS SURVEY 0904,4,17,2009,63.3,60,CC,37.017,-123.167,1944.3
2950,SARDINE BIOMASS SURVEY 0904,4,17,2009,63.3,90,CC,36.05,-125.35,241.8
2953,SARDINE BIOMASS SURVEY 0904,4,19,2009,66.7,55,CC,36.617,-122.417,409.9
2951,SARDINE BIOMASS SURVEY 0904,4,18,2009,66.7,60,CC,36.483,-122.8,935.4
2952,SARDINE BIOMASS SURVEY 0904,4,18,2009,66.7,90,CC,35.483,-124.933,232.9
2954,SARDINE BIOMASS SURVEY 0904,4,20,2009,70,70,CC,35.583,-123.083,126.6
2955,SARDINE BIOMASS SURVEY 0904,4,21,2009,73.3,80,CC,34.65,-123.4,135.6
2947,CALCOFI 0903,3,22,2009,76.7,80,SC,34.05,-122.933,13
2944,CALCOFI 0903,3,19,2009,80,50.5,SC,34.467,-120.5,0
2945,CALCOFI 0903,3,19,2009,80,51,SC,34.45,-120.517,79.5
2946,CALCOFI 0903,3,20,2009,80,55,SC,34.32,-120.8,61.8
2941,CALCOFI 0903,3,18,2009,83.3,51,SC,33.883,-120.133,1.5
2942,CALCOFI 0903,3,18,2009,83.3,55,SC,33.75,-120.42,27.9
2943,CALCOFI 0903,3,18,2009,83.3,80,SC,32.917,-122.133,7.1
2936,CALCOFI 0903,3,14,2009,86.7,40,SC,33.65,-118.97,139.8
2938,CALCOFI 0903,3,15,2009,86.7,45,SC,33.5,-119.32,150
2939,CALCOFI 0903,3,15,2009,86.7,70,SC,32.65,-121.03,29.7
2940,CALCOFI 0903,3,16,2009,86.7,80,SC,32.333,-121.717,8
2933,CALCOFI 0903,3,13,2009,90,27.7,SC,33.483,-117.75,1.9
2934,CALCOFI 0903,3,13,2009,90,28,SC,33.48,-117.77,140.9
2937,CALCOFI 0903,3,14,2009,90,30,SC,33.42,-117.9,98.5
2935,CALCOFI 0903,3,13,2009,90,53,SC,32.65,-119.48,21
2932,CALCOFI 0903,3,12,2009,90,60,SC,32.42,-119.97,34.9
2926,CALCOFI 0903,3,7,2009,91.7,26.4,SC,33.25,-117.467,0
2927,CALCOFI 0903,3,8,2009,93.3,28,SC,32.92,-117.4,104.9
2928,CALCOFI 0903,3,8,2009,93.3,45,SC,32.35,-118.55,15.3
2929,CALCOFI 0903,3,8,2009,93.3,50,SC,32.18,-118.9,0
2930,CALCOFI 0903,3,9,2009,93.3,55,SC,32.02,-119.23,20
2931,CALCOFI 0903,3,9,2009,93.3,80,SC,31.183,-120.917,7.3
2958,CALCOFI 1004,4,18,2010,60,55,CC,37,-123.3,1228.5
2957,CALCOFI 1004,4,17,2010,60,60,CC,37,-123.667,223.2
2956,CALCOFI 1004,4,16,2010,60,90,CC,36,-125.8,8.7
2960,CALCOFI 1004,4,19,2010,63.3,70,CC,36,-123.85,219.7
2961,CALCOFI 1004,4,19,2010,63.3,90,CC,36,-125.35,1158.9
2959,CALCOFI 1004,4,18,2010,66.7,60,CC,36,-122.767,22.6
2962,CALCOFI 1004,4,19,2010,66.7,80,CC,35,-124.2,25.5
2963,CALCOFI 1004,4,24,2010,70,60,CC,35,-122.367,229.6
2978,CALCOFI 1004,5,16,2010,76.7,60,SC,34,-121.55,1049
2977,CALCOFI 1004,5,15,2010,76.7,70,SC,34,-122.25,146.8
2979,CALCOFI 1004,5,16,2010,80,55,SC,34,-120.783,241
2975,CALCOFI 1004,5,14,2010,80,80,SC,33,-122.533,5.5
2974,CALCOFI 1004,5,13,2010,83.3,51,SC,33,-120.133,11
2976,CALCOFI 1004,5,14,2010,83.3,55,SC,33,-120.4,865.7
2970,CALCOFI 1004,5,2,2010,86.7,35,SC,33,-118.633,123.9
2972,CALCOFI 1004,5,3,2010,86.7,40,SC,33,-118.967,425.1
2971,CALCOFI 1004,5,2,2010,90,37,SC,33,-118.383,373.6
2969,CALCOFI 1004,5,1,2010,90,45,SC,32,-118.933,299.2
2973,CALCOFI 1004,5,4,2010,90,60,SC,32,-119.95,9.7
2968,CALCOFI 1004,4,30,2010,90,80,SC,31,-121.317,11.9
2964,CALCOFI 1004,4,27,2010,93.3,26.7,SC,32,-117.3,62
2965,CALCOFI 1004,4,27,2010,93.3,28,SC,32,-117.4,289
2966,CALCOFI 1004,4,27,2010,93.3,50,SC,32,-118.9,178.9
2967,CALCOFI 1004,4,28,2010,93.3,55,SC,32,-119.233,3.2
2980,CALCOFI 1104,3,27,2011,63.3,55,CC,37.2333,-122.767,195
2981,CALCOFI 1104,4,3,2011,66.7,55,CC,36.6167,-122.417,450.6
2982,CALCOFI 1104,4,5,2011,66.7,80,CC,35.7833,-124.2,152.4
2986,CALCOFI 1104,4,16,2011,73.3,80,CC,34.65,-123.367,161.5
2984,CALCOFI 1104,4,15,2011,73.3,90,CC,34.3,-124.05,348.8
2994,CALCOFI 1104,4,23,2011,80,51,SC,34.45,-120.533,2
2995,CALCOFI 1104,4,24,2011,80,80,SC,33.4833,-122.533,7.3
2992,CALCOFI 1104,4,22,2011,81.8,46.9,SC,34.2833,-120.033,188.6
2993,CALCOFI 1104,4,22,2011,83.3,51,SC,33.8833,-120.133,2.1
2990,CALCOFI 1104,4,21,2011,83.3,55,SC,33.75,-120.417,268.6
2991,CALCOFI 1104,4,21,2011,83.3,80,SC,32.9167,-122.133,0.3
2988,CALCOFI 1104,4,18,2011,86.7,40,SC,33.65,-118.967,31
2989,CALCOFI 1104,4,19,2011,86.7,70,SC,32.65,-121.033,28.8
2987,CALCOFI 1104,4,16,2011,90,35,SC,33.25,-118.25,313.1
2985,CALCOFI 1104,4,15,2011,90,60,SC,32.4167,-119.967,117.6
2983,CALCOFI 1104,4,10,2011,93.3,30,SC,32.85,-117.533,132.6
3020,CALCOFI 1204,4,12,2012,66,73.3,CC,36.1333,-123.817,114.7
3016,CALCOFI 1204,4,10,2012,66.7,52.2,CC,36.7167,-122.217,170.4
3017,CALCOFI 1204,4,10,2012,66.7,54.3,CC,36.65,-122.367,542.1
3018,CALCOFI 1204,4,11,2012,66.8,73.4,CC,35.9833,-123.717,146.1
3019,CALCOFI 1204,4,11,2012,66.9,52.2,CC,36.6833,-122.183,206.6
3021,CALCOFI 1204,4,12,2012,68.6,89.2,CC,35.15,-124.6,16
3022,CALCOFI 1204,4,24,2012,71.7,71.5,CC,35.2333,-122.933,44.5
3014,CALCOFI 1203,4,2,2012,76.7,55,SC,34.8833,-121.2,290.2
3015,CALCOFI 1203,4,2,2012,76.7,60,SC,34.7167,-121.55,870
3012,CALCOFI 1203,4,1,2012,83.3,40.6,SC,34.2333,-119.45,7.6
3013,CALCOFI 1203,4,1,2012,83.3,42,SC,34.1833,-119.5,72.8
3010,CALCOFI 1203,3,31,2012,83.3,55,SC,33.75,-120.417,316
3006,CALCOFI 1203,3,30,2012,86.7,50,SC,33.3167,-119.667,1.4
3007,CALCOFI 1203,3,30,2012,86.7,55,SC,33.15,-120,67.6
3011,CALCOFI 1203,3,31,2012,86.7,60,SC,33,-120.35,43.8
3008,CALCOFI 1203,3,30,2012,90,28,SC,33.4833,-117.767,24.4
3009,CALCOFI 1203,3,30,2012,90,30,SC,33.4167,-117.9,29.9
3003,CALCOFI 1203,3,29,2012,90,35,SC,33.25,-118.25,53.2
3004,CALCOFI 1203,3,29,2012,90,37,SC,33.1833,-118.4,34.5
3005,CALCOFI 1203,3,29,2012,90,60,SC,32.4167,-119.95,19.2
3002,CALCOFI 1203,3,28,2012,90,70,SC,32.0833,-120.65,713.3
2996,CALCOFI 1203,3,24,2012,93.3,26.7,SC,32.95,-117.3,1.9
2997,CALCOFI 1203,3,25,2012,93.3,28,SC,32.9167,-117.4,70.8
2998,CALCOFI 1203,3,25,2012,93.3,30,SC,32.85,-117.533,38
2999,CALCOFI 1203,3,25,2012,93.3,50,SC,32.1833,-118.883,125
3000,CALCOFI 1203,3,26,2012,93.3,55,SC,32.0167,-119.233,2.7
3001,CALCOFI 1203,3,26,2012,93.3,60,SC,31.85,-119.567,4.5
3042,CALCOFI 1304,4,27,2013,65,69.3,CC,36.4333,-123.65,735
3043,CALCOFI 1304,4,27,2013,67.6,60.4,CC,36.2833,-122.7,130.5
3041,CALCOFI 1304,4,26,2013,68.4,84.1,CC,35.35,-124.267,67.4
3040,CALCOFI 1304,4,24,2013,70,74.8,CC,35.3833,-123.417,402.8
3039,CALCOFI 1304,4,23,2013,76.7,51,SC,35.0167,-120.917,324
3037,CALCOFI 1304,4,22,2013,76.7,55,SC,34.8833,-122.2,797
3038,CALCOFI 1304,4,22,2013,76.7,80,SC,34.05,-122.933,75.1
3035,CALCOFI 1304,4,20,2013,80,55,SC,34.3167,-120.8,277.8
3036,CALCOFI 1304,4,20,2013,80,80,SC,33.4833,-122.533,31.6
3032,CALCOFI 1304,4,15,2013,83.3,42,SC,34.1667,-119.517,181.5
3034,CALCOFI 1304,4,19,2013,83.3,80,SC,32.9167,-122.133,17.3
3026,CALCOFI 1304,4,10,2013,86.7,35,SC,33.8167,-118.633,35.8
3033,CALCOFI 1304,4,17,2013,86.7,60,SC,32.9833,-120.35,523.6
3027,CALCOFI 1304,4,10,2013,90,45,SC,32.9167,-118.933,139.4
3030,CALCOFI 1304,4,14,2013,90,53,SC,32.65,-119.483,469.8
3031,CALCOFI 1304,4,14,2013,90,80,SC,31.75,-121.317,4.6
3023,CALCOFI 1304,4,6,2013,93.3,28,SC,32.9,-117.4,555.6
3024,CALCOFI 1304,4,7,2013,93.3,30,SC,32.85,-117.533,106.3
3025,CALCOFI 1304,4,7,2013,93.3,35,SC,32.6833,-117.867,141
3028,CALCOFI 1304,4,11,2013,93.3,55,SC,32.0167,-119.233,66
3029,CALCOFI 1304,4,11,2013,93.3,80,SC,31.1833,-120.933,109.1
3057,CALCOFI 1404,4,19,2014,60,57.2,CC,37.7,-123.4,317.9
3058,CALCOFI 1404,4,22,2014,64.1,57.2,CC,37,-123.05,754.2
3059,CALCOFI 1404,4,23,2014,65,80,CC,36.0833,-124.4,19
3060,CALCOFI 1404,4,23,2014,66.7,80,CC,35.7833,-124.2,70.2
3055,CALCOFI 1404,4,13,2014,80,70,SC,33.8167,-121.85,124.8
3056,CALCOFI 1404,4,14,2014,80,80,SC,33.4833,-122.533,58.4
3054,CALCOFI 1404,4,12,2014,83.3,60,SC,33.5833,-120.75,153.4
3049,CALCOFI 1404,4,7,2014,86.7,33,SC,33.8833,-118.483,0.1
3051,CALCOFI 1404,4,8,2014,86.7,35,SC,33.8167,-118.633,251.1
3052,CALCOFI 1404,4,8,2014,86.7,55,SC,33.1333,-120.05,76.3
3053,CALCOFI 1404,4,9,2014,86.7,60,SC,32.9833,-120.35,269.4
3050,CALCOFI 1404,4,7,2014,90,37,SC,33.1833,-118.383,33.7
3044,CALCOFI 1404,3,28,2014,93.3,26.7,SC,32.95,-117.3,1068
3045,CALCOFI 1404,4,1,2014,93.3,30,SC,32.85,-117.533,85.2
3046,CALCOFI 1404,4,2,2014,93.3,35,SC,32.6833,-117.867,278.9
3047,CALCOFI 1404,4,2,2014,93.3,55,SC,32.0167,-119.233,125.3
3048,CALCOFI 1404,4,3,2014,93.3,60,SC,31.85,-119.567,41.3
3077,CALCOFI 1504,4,19,2015,76.7,51,SC,35.0217,-120.907,114.1
3075,CALCOFI 1504,4,18,2015,76.7,55,SC,34.8883,-121.193,164
3076,CALCOFI 1504,4,18,2015,76.7,80,SC,34.0467,-122.942,24
3073,CALCOFI 1504,4,16,2015,80,55,SC,34.3133,-120.793,664
3074,CALCOFI 1504,4,16,2015,80,80,SC,33.48,-122.532,16.3
3072,CALCOFI 1504,4,13,2015,83.3,70,SC,33.2417,-121.44,0
3068,CALCOFI 1504,4,11,2015,86.7,33,SC,33.883,-118.483,0.1
3069,CALCOFI 1504,4,11,2015,86.7,35,SC,33.8233,-118.627,10.5
3070,CALCOFI 1504,4,11,2015,86.7,55,SC,33.1567,-120.008,48.8
3071,CALCOFI 1504,4,12,2015,86.7,60,SC,32.9867,-120.347,25.1
3067,CALCOFI 1504,4,10,2015,90,45,SC,32.92,-118.935,1.6
3066,CALCOFI 1504,4,8,2015,90,80,SC,31.7517,-121.315,0
3061,CALCOFI 1504,4,4,2015,93.3,28,SC,32.91,-117.395,0.6
3062,CALCOFI 1504,4,4,2015,93.3,30,SC,32.8433,-117.535,6.2
3063,CALCOFI 1504,4,5,2015,93.3,35,SC,32.6817,-117.873,0.1
3064,CALCOFI 1504,4,5,2015,93.3,55,SC,32.0117,-119.225,10.6
3065,CALCOFI 1504,4,5,2015,93.3,60,SC,31.8433,-119.565,0
3107,CALCOFI 1604,4,21,2016,60,60,CC,37.613,-123.608,39.6
3109,CALCOFI 1604,4,22,2016,60,70,CC,37.282,-124.33,4.6
3108,CALCOFI 1604,4,21,2016,63.3,70,CC,36.708,-123.913,46.3
3104,CALCOFI 1604,4,19,2016,66.7,70,CC,36.12,-123.485,42
3106,CALCOFI 1604,4,20,2016,66.7,80,CC,35.785,-124.193,9.7
3105,CALCOFI 1604,4,19,2016,70,51,CC,36.178,-121.73,855.7
3102,CALCOFI 1604,4,18,2016,70,55,CC,36.048,-122.01,22.7
3103,CALCOFI 1604,4,18,2016,70,90,CC,34.883,-124.478,0.7
3097,CALCOFI 1604,4,16,2016,73.3,50,CC,35.645,-121.263,0.7
3099,CALCOFI 1604,4,17,2016,73.3,55,CC,35.48,-121.608,71.6
3100,CALCOFI 1604,4,17,2016,73.3,60,CC,35.308,-121.962,498.9
3101,CALCOFI 1604,4,17,2016,73.3,90,CC,34.31,-124.062,0
3094,CALCOFI 1604,4,13,2016,76.7,49,SC,35.083,-120.767,0.6
3095,CALCOFI 1604,4,13,2016,76.7,51,SC,35.02,-120.917,18
3096,CALCOFI 1604,4,13,2016,76.7,80,SC,34.055,-122.94,7.6
3092,CALCOFI 1604,4,12,2016,80,51,SC,34.45,-120.523,20.2
3098,CALCOFI 1604,4,16,2016,80,55,SC,34.318,-120.808,48.9
3093,CALCOFI 1604,4,12,2016,83.3,55,SC,33.745,-120.412,367.7
3091,CALCOFI 1604,4,11,2016,83.3,60,SC,33.58,-120.753,30.7
3088,CALCOFI 1604,4,8,2016,86.7,50,SC,33.315,-119.657,37.7
